claim_id,claim_date,sale_id,repair_status
CL-42135,1/31/2024,OID-68581,Free Replaced
CL-42136,1/31/2024,OID-68733,Free Replaced
CL-42137,1/31/2024,OID-73655,Free Replaced
CL-42138,1/31/2024,OID-73656,Free Replaced
CL-42139,1/31/2024,OID-74644,Free Replaced
CL-42140,1/31/2024,OID-76049,Free Replaced
CL-42141,1/31/2024,OID-59548,Free Replaced
CL-42142,1/31/2024,OID-62512,Free Replaced
CL-42143,1/31/2024,OID-62669,Free Replaced
CL-42144,1/31/2024,OID-65366,Free Replaced
CL-42145,1/31/2024,OID-65975,Free Replaced
CL-42146,1/31/2024,OID-67900,Free Replaced
CL-42147,1/31/2024,OID-71778,Free Replaced
CL-42148,1/31/2024,OID-72108,Free Replaced
CL-42149,1/31/2024,OID-73480,Free Replaced
CL-42150,1/31/2024,OID-74438,Free Replaced
CL-42151,1/31/2024,OID-77044,Free Replaced
CL-42152,1/31/2024,OID-77793,Free Replaced
CL-42153,1/31/2024,OID-100147,Free Replaced
CL-42154,1/31/2024,OID-100549,Free Replaced
CL-42155,1/31/2024,OID-86068,Free Replaced
CL-42156,1/31/2024,OID-86191,Free Replaced
CL-42157,1/31/2024,OID-86197,Free Replaced
CL-42158,1/31/2024,OID-86690,Free Replaced
CL-42159,1/31/2024,OID-88570,Free Replaced
CL-42160,1/31/2024,OID-89174,Free Replaced
CL-42161,1/31/2024,OID-89185,Free Replaced
CL-42162,1/31/2024,OID-89195,Free Replaced
CL-42163,1/31/2024,OID-89793,Free Replaced
CL-42164,1/31/2024,OID-92235,Free Replaced
CL-42165,1/31/2024,OID-93816,Free Replaced
CL-42166,1/31/2024,OID-94610,Free Replaced
CL-42167,1/31/2024,OID-95618,Free Replaced
CL-42168,1/31/2024,OID-95619,Free Replaced
CL-42169,1/31/2024,OID-98190,Free Replaced
CL-42170,1/31/2024,OID-98338,Free Replaced
CL-42171,1/31/2024,OID-103405,Free Replaced
CL-42172,1/31/2024,OID-116282,Free Replaced
CL-42173,1/31/2024,OID-116284,Free Replaced
CL-42174,1/31/2024,OID-123889,Free Replaced
CL-42175,1/31/2024,OID-126971,Free Replaced
CL-42176,1/31/2024,OID-128315,Free Replaced
CL-42177,1/31/2024,OID-128459,Free Replaced
CL-42178,1/31/2024,OID-129211,Free Replaced
CL-42179,1/31/2024,OID-114290,Free Replaced
CL-42180,1/31/2024,OID-116363,Free Replaced
CL-42181,1/31/2024,OID-117124,Free Replaced
CL-42182,1/31/2024,OID-121522,Free Replaced
CL-42183,1/31/2024,OID-123847,Free Replaced
CL-42184,1/31/2024,OID-124437,Free Replaced
CL-42185,1/31/2024,OID-374823,Free Replaced
CL-42186,1/31/2024,OID-374893,Free Replaced
CL-42187,1/31/2024,OID-386453,Free Replaced
CL-42188,9/29/2023,OID-387178,Warranty Void
CL-42189,9/8/2023,OID-451050,Warranty Void
CL-42190,8/25/2023,OID-472911,Warranty Void
CL-42191,2/1/2024,OID-66362,Free Replaced
CL-42192,2/1/2024,OID-70767,Free Replaced
CL-42193,2/1/2024,OID-71994,Free Replaced
CL-42194,2/1/2024,OID-76209,Free Replaced
CL-42195,2/1/2024,OID-59220,Free Replaced
CL-42196,2/1/2024,OID-61441,Free Replaced
CL-42197,2/1/2024,OID-61741,Free Replaced
CL-42198,2/1/2024,OID-64730,Free Replaced
CL-42199,2/1/2024,OID-66301,Free Replaced
CL-42200,2/1/2024,OID-67401,Free Replaced
CL-42201,2/1/2024,OID-68189,Free Replaced
CL-42202,2/1/2024,OID-70097,Free Replaced
CL-42203,2/1/2024,OID-70219,Free Replaced
CL-42204,2/1/2024,OID-71026,Free Replaced
CL-42205,2/1/2024,OID-73812,Free Replaced
CL-42206,2/1/2024,OID-74110,Free Replaced
CL-42207,2/1/2024,OID-75059,Free Replaced
CL-42208,2/1/2024,OID-75530,Free Replaced
CL-42209,2/1/2024,OID-75671,Free Replaced
CL-42210,2/1/2024,OID-76735,Free Replaced
CL-42211,2/1/2024,OID-76901,Free Replaced
CL-42212,2/1/2024,OID-77795,Free Replaced
CL-42213,2/1/2024,OID-78252,Free Replaced
CL-42214,2/1/2024,OID-85960,Free Replaced
CL-42215,2/1/2024,OID-86289,Free Replaced
CL-42216,2/1/2024,OID-87812,Free Replaced
CL-42217,2/1/2024,OID-95097,Free Replaced
CL-42218,2/1/2024,OID-99775,Free Replaced
CL-42219,2/1/2024,OID-102693,Free Replaced
CL-42220,2/1/2024,OID-85913,Free Replaced
CL-42221,2/1/2024,OID-86517,Free Replaced
CL-42222,2/1/2024,OID-87912,Free Replaced
CL-42223,2/1/2024,OID-88400,Free Replaced
CL-42224,2/1/2024,OID-90713,Free Replaced
CL-42225,2/1/2024,OID-91153,Free Replaced
CL-42226,2/1/2024,OID-93979,Free Replaced
CL-42227,2/1/2024,OID-95300,Free Replaced
CL-42228,2/1/2024,OID-96870,Free Replaced
CL-42229,2/1/2024,OID-98353,Free Replaced
CL-42230,2/1/2024,OID-98503,Free Replaced
CL-42231,2/1/2024,OID-99397,Free Replaced
CL-42232,2/1/2024,OID-100804,Free Replaced
CL-42233,2/1/2024,OID-101741,Free Replaced
CL-42234,2/1/2024,OID-115300,Free Replaced
CL-42235,2/1/2024,OID-116281,Free Replaced
CL-42236,2/1/2024,OID-120261,Free Replaced
CL-42237,2/1/2024,OID-122483,Free Replaced
CL-42238,2/1/2024,OID-112395,Free Replaced
CL-42239,2/1/2024,OID-114934,Free Replaced
CL-42240,2/1/2024,OID-118159,Free Replaced
CL-42241,2/1/2024,OID-118626,Free Replaced
CL-42242,2/1/2024,OID-120380,Free Replaced
CL-42243,2/1/2024,OID-121841,Free Replaced
CL-42244,2/1/2024,OID-124290,Free Replaced
CL-42245,2/1/2024,OID-363698,Free Replaced
CL-42246,2/1/2024,OID-374831,Free Replaced
CL-42247,2/1/2024,OID-374909,Free Replaced
CL-42248,2/1/2024,OID-374938,Free Replaced
CL-42249,2/1/2024,OID-386461,Free Replaced
CL-42250,10/10/2023,OID-387430,Warranty Void
CL-42251,3/3/2024,OID-471882,Paid Repaired
CL-42252,10/3/2023,OID-515154,Warranty Void
CL-42253,2/2/2024,OID-59278,Free Replaced
CL-42254,2/2/2024,OID-60721,Free Replaced
CL-42255,2/2/2024,OID-65429,Free Replaced
CL-42256,2/2/2024,OID-74177,Free Replaced
CL-42257,2/2/2024,OID-61285,Free Replaced
CL-42258,2/2/2024,OID-63839,Free Replaced
CL-42259,2/2/2024,OID-65814,Free Replaced
CL-42260,2/2/2024,OID-67564,Free Replaced
CL-42261,2/2/2024,OID-69002,Free Replaced
CL-42262,2/2/2024,OID-69170,Free Replaced
CL-42263,2/2/2024,OID-70362,Free Replaced
CL-42264,2/2/2024,OID-70854,Free Replaced
CL-42265,2/2/2024,OID-73494,Free Replaced
CL-42266,2/2/2024,OID-76902,Free Replaced
CL-42267,2/2/2024,OID-77806,Free Replaced
CL-42268,2/2/2024,OID-92984,Free Replaced
CL-42269,2/2/2024,OID-94828,Free Replaced
CL-42270,2/2/2024,OID-95098,Free Replaced
CL-42271,2/2/2024,OID-87758,Free Replaced
CL-42272,2/2/2024,OID-89190,Free Replaced
CL-42273,2/2/2024,OID-90720,Free Replaced
CL-42274,2/2/2024,OID-93822,Free Replaced
CL-42275,2/2/2024,OID-94745,Free Replaced
CL-42276,2/2/2024,OID-95479,Free Replaced
CL-42277,2/2/2024,OID-97678,Free Replaced
CL-42278,2/2/2024,OID-98640,Free Replaced
CL-42279,2/2/2024,OID-101583,Free Replaced
CL-42280,2/2/2024,OID-101737,Free Replaced
CL-42281,2/2/2024,OID-112452,Free Replaced
CL-42282,2/2/2024,OID-121103,Free Replaced
CL-42283,2/2/2024,OID-121732,Free Replaced
CL-42284,2/2/2024,OID-125316,Free Replaced
CL-42285,2/2/2024,OID-127989,Free Replaced
CL-42286,2/2/2024,OID-128148,Free Replaced
CL-42287,2/2/2024,OID-129998,Free Replaced
CL-42288,2/2/2024,OID-113020,Free Replaced
CL-42289,2/2/2024,OID-113338,Free Replaced
CL-42290,2/2/2024,OID-114283,Free Replaced
CL-42291,2/2/2024,OID-115415,Free Replaced
CL-42292,2/2/2024,OID-116352,Free Replaced
CL-42293,2/2/2024,OID-116669,Free Replaced
CL-42294,2/2/2024,OID-116673,Free Replaced
CL-42295,2/2/2024,OID-121690,Free Replaced
CL-42296,2/2/2024,OID-123351,Free Replaced
CL-42297,2/2/2024,OID-363533,Free Replaced
CL-42298,2/2/2024,OID-363541,Free Replaced
CL-42301,2/2/2024,OID-374881,Free Replaced
CL-42302,2/2/2024,OID-374952,Free Replaced
CL-42304,9/23/2023,OID-387090,Warranty Void
CL-42305,11/12/2023,OID-387478,Warranty Void
CL-42306,6/17/2023,OID-493139,Warranty Void
CL-42307,2/3/2024,OID-60067,Free Replaced
CL-42308,2/3/2024,OID-62402,Free Replaced
CL-42309,2/3/2024,OID-64458,Free Replaced
CL-42310,2/3/2024,OID-66812,Free Replaced
CL-42311,2/3/2024,OID-72338,Free Replaced
CL-42312,2/3/2024,OID-76821,Free Replaced
CL-42313,2/3/2024,OID-60662,Free Replaced
CL-42314,2/3/2024,OID-60829,Free Replaced
CL-42315,2/3/2024,OID-62827,Free Replaced
CL-42316,2/3/2024,OID-63097,Free Replaced
CL-42317,2/3/2024,OID-63551,Free Replaced
CL-42318,2/3/2024,OID-64278,Free Replaced
CL-42319,2/3/2024,OID-65355,Free Replaced
CL-42320,2/3/2024,OID-65507,Free Replaced
CL-42321,2/3/2024,OID-66457,Free Replaced
CL-42322,2/3/2024,OID-67887,Free Replaced
CL-42323,2/3/2024,OID-68052,Free Replaced
CL-42324,2/3/2024,OID-68499,Free Replaced
CL-42325,2/3/2024,OID-69479,Free Replaced
CL-42326,2/3/2024,OID-69949,Free Replaced
CL-42327,2/3/2024,OID-71776,Free Replaced
CL-42328,2/3/2024,OID-74280,Free Replaced
CL-42329,2/3/2024,OID-77198,Free Replaced
CL-42330,2/3/2024,OID-77201,Free Replaced
CL-42331,2/3/2024,OID-100143,Free Replaced
CL-42332,2/3/2024,OID-102378,Free Replaced
CL-42333,2/3/2024,OID-86373,Free Replaced
CL-42334,2/3/2024,OID-87003,Free Replaced
CL-42335,2/3/2024,OID-93499,Free Replaced
CL-42336,2/3/2024,OID-95948,Free Replaced
CL-42337,2/3/2024,OID-100030,Free Replaced
CL-42338,2/3/2024,OID-100043,Free Replaced
CL-42339,2/3/2024,OID-101588,Free Replaced
CL-42340,2/3/2024,OID-117461,Free Replaced
CL-42341,2/3/2024,OID-113681,Free Replaced
CL-42342,2/3/2024,OID-114806,Free Replaced
CL-42343,2/3/2024,OID-115228,Free Replaced
CL-42344,2/3/2024,OID-116062,Free Replaced
CL-42345,2/3/2024,OID-118468,Free Replaced
CL-42346,2/3/2024,OID-118476,Free Replaced
CL-42347,2/3/2024,OID-122432,Free Replaced
CL-42348,2/3/2024,OID-363496,Free Replaced
CL-42349,2/3/2024,OID-363662,Free Replaced
CL-42351,11/7/2023,OID-387503,Warranty Void
CL-42352,6/30/2023,OID-452012,Warranty Void
CL-42353,8/24/2023,OID-493482,Warranty Void
CL-42354,2/4/2024,OID-63997,Free Replaced
CL-42355,2/4/2024,OID-67628,Free Replaced
CL-42356,2/4/2024,OID-68245,Free Replaced
CL-42357,2/4/2024,OID-72796,Free Replaced
CL-42358,2/4/2024,OID-73213,Free Replaced
CL-42359,2/4/2024,OID-77711,Free Replaced
CL-42360,2/4/2024,OID-59690,Free Replaced
CL-42361,2/4/2024,OID-60824,Free Replaced
CL-42362,2/4/2024,OID-60979,Free Replaced
CL-42363,2/4/2024,OID-61131,Free Replaced
CL-42364,2/4/2024,OID-62356,Free Replaced
CL-42365,2/4/2024,OID-63384,Free Replaced
CL-42366,2/4/2024,OID-65811,Free Replaced
CL-42367,2/4/2024,OID-65816,Free Replaced
CL-42368,2/4/2024,OID-67889,Free Replaced
CL-42369,2/4/2024,OID-69786,Free Replaced
CL-42370,2/4/2024,OID-71028,Free Replaced
CL-42371,2/4/2024,OID-71463,Free Replaced
CL-42372,2/4/2024,OID-72561,Free Replaced
CL-42373,2/4/2024,OID-75984,Free Replaced
CL-42374,2/4/2024,OID-76406,Free Replaced
CL-42375,2/4/2024,OID-95369,Free Replaced
CL-42376,2/4/2024,OID-104340,Free Replaced
CL-42377,2/4/2024,OID-104341,Free Replaced
CL-42378,2/4/2024,OID-88237,Free Replaced
CL-42379,2/4/2024,OID-88557,Free Replaced
CL-42380,2/4/2024,OID-88866,Free Replaced
CL-42381,2/4/2024,OID-88867,Free Replaced
CL-42382,2/4/2024,OID-89644,Free Replaced
CL-42383,2/4/2024,OID-89933,Free Replaced
CL-42384,2/4/2024,OID-90707,Free Replaced
CL-42385,2/4/2024,OID-91780,Free Replaced
CL-42386,2/4/2024,OID-94137,Free Replaced
CL-42387,2/4/2024,OID-98191,Free Replaced
CL-42388,2/4/2024,OID-98955,Free Replaced
CL-42389,2/4/2024,OID-99093,Free Replaced
CL-42390,2/4/2024,OID-101115,Free Replaced
CL-42391,2/4/2024,OID-101258,Free Replaced
CL-42392,2/4/2024,OID-102762,Free Replaced
CL-42393,2/4/2024,OID-120438,Free Replaced
CL-42394,2/4/2024,OID-121276,Free Replaced
CL-42395,2/4/2024,OID-125759,Free Replaced
CL-42396,2/4/2024,OID-131358,Free Replaced
CL-42397,2/4/2024,OID-116191,Free Replaced
CL-42398,2/4/2024,OID-116672,Free Replaced
CL-42399,2/4/2024,OID-118337,Free Replaced
CL-42400,2/4/2024,OID-118482,Free Replaced
CL-42401,2/4/2024,OID-118929,Free Replaced
CL-42402,2/4/2024,OID-121032,Free Replaced
CL-42403,2/4/2024,OID-121689,Free Replaced
CL-42404,2/4/2024,OID-123668,Free Replaced
CL-42405,2/4/2024,OID-124942,Free Replaced
CL-42406,2/4/2024,OID-363451,Free Replaced
CL-42407,2/4/2024,OID-363550,Free Replaced
CL-42408,2/4/2024,OID-363625,Free Replaced
CL-42409,2/4/2024,OID-363660,Free Replaced
CL-42411,2/4/2024,OID-374931,Free Replaced
CL-42412,2/4/2024,OID-386303,Free Replaced
CL-42413,2/4/2024,OID-386530,Free Replaced
CL-42415,10/10/2023,OID-387045,Warranty Void
CL-42416,11/12/2023,OID-387204,Warranty Void
CL-42417,8/21/2023,OID-387519,Warranty Void
CL-42418,10/7/2023,OID-514938,Warranty Void
CL-42419,2/5/2024,OID-61367,Free Replaced
CL-42420,2/5/2024,OID-68406,Free Replaced
CL-42421,2/5/2024,OID-76062,Free Replaced
CL-42422,2/5/2024,OID-78308,Free Replaced
CL-42423,2/5/2024,OID-60827,Free Replaced
CL-42424,2/5/2024,OID-61893,Free Replaced
CL-42425,2/5/2024,OID-61903,Free Replaced
CL-42426,2/5/2024,OID-61906,Free Replaced
CL-42427,2/5/2024,OID-62822,Free Replaced
CL-42428,2/5/2024,OID-63553,Free Replaced
CL-42429,2/5/2024,OID-64572,Free Replaced
CL-42430,2/5/2024,OID-66922,Free Replaced
CL-42431,2/5/2024,OID-67236,Free Replaced
CL-42432,2/5/2024,OID-67888,Free Replaced
CL-42433,2/5/2024,OID-69186,Free Replaced
CL-42434,2/5/2024,OID-69787,Free Replaced
CL-42435,2/5/2024,OID-71173,Free Replaced
CL-42436,2/5/2024,OID-73806,Free Replaced
CL-42437,2/5/2024,OID-74117,Free Replaced
CL-42438,2/5/2024,OID-74282,Free Replaced
CL-42439,2/5/2024,OID-75227,Free Replaced
CL-42440,2/5/2024,OID-76742,Free Replaced
CL-42441,2/5/2024,OID-93419,Free Replaced
CL-42442,2/5/2024,OID-94489,Free Replaced
CL-42443,2/5/2024,OID-96618,Free Replaced
CL-42444,2/5/2024,OID-97546,Free Replaced
CL-42445,2/5/2024,OID-102984,Free Replaced
CL-42446,2/5/2024,OID-86370,Free Replaced
CL-42447,2/5/2024,OID-86999,Free Replaced
CL-42448,2/5/2024,OID-87005,Free Replaced
CL-42449,2/5/2024,OID-90409,Free Replaced
CL-42450,2/5/2024,OID-92403,Free Replaced
CL-42451,2/5/2024,OID-92561,Free Replaced
CL-42452,2/5/2024,OID-92893,Free Replaced
CL-42453,2/5/2024,OID-96885,Free Replaced
CL-42454,2/5/2024,OID-98172,Free Replaced
CL-42455,2/5/2024,OID-98766,Free Replaced
CL-42456,2/5/2024,OID-100486,Free Replaced
CL-42457,2/5/2024,OID-102316,Free Replaced
CL-42458,2/5/2024,OID-103223,Free Replaced
CL-42459,2/5/2024,OID-112769,Free Replaced
CL-42460,2/5/2024,OID-112771,Free Replaced
CL-42461,2/5/2024,OID-116286,Free Replaced
CL-42462,2/5/2024,OID-120594,Free Replaced
CL-42463,2/5/2024,OID-121604,Free Replaced
CL-42464,2/5/2024,OID-126203,Free Replaced
CL-42465,2/5/2024,OID-126687,Free Replaced
CL-42466,2/5/2024,OID-113975,Free Replaced
CL-42467,2/5/2024,OID-115231,Free Replaced
CL-42468,2/5/2024,OID-116948,Free Replaced
CL-42469,2/5/2024,OID-116955,Free Replaced
CL-42470,2/5/2024,OID-118621,Free Replaced
CL-42471,2/5/2024,OID-119233,Free Replaced
CL-42472,2/5/2024,OID-120009,Free Replaced
CL-42473,2/5/2024,OID-363417,Free Replaced
CL-42474,2/5/2024,OID-363469,Free Replaced
CL-42475,2/5/2024,OID-363494,Free Replaced
CL-42476,2/5/2024,OID-363687,Free Replaced
CL-42477,2/5/2024,OID-386425,Free Replaced
CL-42478,2/5/2024,OID-386562,Free Replaced
CL-42481,10/17/2023,OID-387255,Warranty Void
CL-42482,11/3/2023,OID-451583,Warranty Void
CL-42483,8/14/2023,OID-514488,Warranty Void
CL-42484,2/6/2024,OID-68268,Free Replaced
CL-42485,2/6/2024,OID-70769,Free Replaced
CL-42486,2/6/2024,OID-62518,Free Replaced
CL-42487,2/6/2024,OID-66122,Free Replaced
CL-42488,2/6/2024,OID-66757,Free Replaced
CL-42489,2/6/2024,OID-66923,Free Replaced
CL-42490,2/6/2024,OID-67392,Free Replaced
CL-42491,2/6/2024,OID-69628,Free Replaced
CL-42492,2/6/2024,OID-71312,Free Replaced
CL-42493,2/6/2024,OID-73014,Free Replaced
CL-42494,2/6/2024,OID-75981,Free Replaced
CL-42495,2/6/2024,OID-76143,Free Replaced
CL-42496,2/6/2024,OID-78097,Free Replaced
CL-42497,2/6/2024,OID-85959,Free Replaced
CL-42498,2/6/2024,OID-93586,Free Replaced
CL-42499,2/6/2024,OID-94494,Free Replaced
CL-42500,2/6/2024,OID-97236,Free Replaced
CL-42501,2/6/2024,OID-86840,Free Replaced
CL-42502,2/6/2024,OID-87756,Free Replaced
CL-42503,2/6/2024,OID-89467,Free Replaced
CL-42504,2/6/2024,OID-90698,Free Replaced
CL-42505,2/6/2024,OID-91446,Free Replaced
CL-42506,2/6/2024,OID-92557,Free Replaced
CL-42507,2/6/2024,OID-92720,Free Replaced
CL-42508,2/6/2024,OID-93072,Free Replaced
CL-42509,2/6/2024,OID-94614,Free Replaced
CL-42510,2/6/2024,OID-100017,Free Replaced
CL-42511,2/6/2024,OID-101575,Free Replaced
CL-42512,2/6/2024,OID-102623,Free Replaced
CL-42513,2/6/2024,OID-123891,Free Replaced
CL-42514,2/6/2024,OID-125151,Free Replaced
CL-42515,2/6/2024,OID-131533,Free Replaced
CL-42516,2/6/2024,OID-113332,Free Replaced
CL-42517,2/6/2024,OID-114636,Free Replaced
CL-42518,2/6/2024,OID-115428,Free Replaced
CL-42519,2/6/2024,OID-116198,Free Replaced
CL-42520,2/6/2024,OID-116671,Free Replaced
CL-42521,2/6/2024,OID-118473,Free Replaced
CL-42522,2/6/2024,OID-118479,Free Replaced
CL-42523,2/6/2024,OID-118937,Free Replaced
CL-42524,2/6/2024,OID-121029,Free Replaced
CL-42525,2/6/2024,OID-122148,Free Replaced
CL-42526,2/6/2024,OID-123194,Free Replaced
CL-42527,2/6/2024,OID-124286,Free Replaced
CL-42528,2/6/2024,OID-124291,Free Replaced
CL-42529,2/6/2024,OID-124630,Free Replaced
CL-42530,2/6/2024,OID-363447,Free Replaced
CL-42531,2/6/2024,OID-363470,Free Replaced
CL-42532,2/6/2024,OID-363604,Free Replaced
CL-42533,2/6/2024,OID-363608,Free Replaced
CL-42534,2/6/2024,OID-363658,Free Replaced
CL-42536,2/6/2024,OID-374806,Free Replaced
CL-42537,2/6/2024,OID-374962,Free Replaced
CL-42538,2/6/2024,OID-386515,Free Replaced
CL-42540,10/5/2023,OID-387400,Warranty Void
CL-42541,10/31/2023,OID-451289,Warranty Void
CL-42542,1/1/2024,OID-452011,Paid Repaired
CL-42543,2/7/2024,OID-63446,Free Replaced
CL-42544,2/7/2024,OID-67009,Free Replaced
CL-42545,2/7/2024,OID-76495,Free Replaced
CL-42546,2/7/2024,OID-60681,Free Replaced
CL-42547,2/7/2024,OID-61130,Free Replaced
CL-42548,2/7/2024,OID-62353,Free Replaced
CL-42549,2/7/2024,OID-63864,Free Replaced
CL-42550,2/7/2024,OID-64570,Free Replaced
CL-42551,2/7/2024,OID-66771,Free Replaced
CL-42552,2/7/2024,OID-66909,Free Replaced
CL-42553,2/7/2024,OID-68824,Free Replaced
CL-42554,2/7/2024,OID-69332,Free Replaced
CL-42555,2/7/2024,OID-73493,Free Replaced
CL-42556,2/7/2024,OID-73509,Free Replaced
CL-42557,2/7/2024,OID-75048,Free Replaced
CL-42558,2/7/2024,OID-75375,Free Replaced
CL-42559,2/7/2024,OID-77964,Free Replaced
CL-42560,2/7/2024,OID-91515,Free Replaced
CL-42561,2/7/2024,OID-92481,Free Replaced
CL-42562,2/7/2024,OID-103153,Free Replaced
CL-42563,2/7/2024,OID-86066,Free Replaced
CL-42564,2/7/2024,OID-87465,Free Replaced
CL-42565,2/7/2024,OID-89483,Free Replaced
CL-42566,2/7/2024,OID-91302,Free Replaced
CL-42567,2/7/2024,OID-91940,Free Replaced
CL-42568,2/7/2024,OID-92406,Free Replaced
CL-42569,2/7/2024,OID-92723,Free Replaced
CL-42570,2/7/2024,OID-94151,Free Replaced
CL-42571,2/7/2024,OID-95644,Free Replaced
CL-42572,2/7/2024,OID-96876,Free Replaced
CL-42573,2/7/2024,OID-98346,Free Replaced
CL-42574,2/7/2024,OID-98489,Free Replaced
CL-42575,2/7/2024,OID-103226,Free Replaced
CL-42576,2/7/2024,OID-116576,Free Replaced
CL-42577,2/7/2024,OID-120107,Free Replaced
CL-42578,2/7/2024,OID-124501,Free Replaced
CL-42579,2/7/2024,OID-124502,Free Replaced
CL-42580,2/7/2024,OID-128438,Free Replaced
CL-42581,2/7/2024,OID-113823,Free Replaced
CL-42582,2/7/2024,OID-114635,Free Replaced
CL-42583,2/7/2024,OID-116203,Free Replaced
CL-42584,2/7/2024,OID-119227,Free Replaced
CL-42585,2/7/2024,OID-124135,Free Replaced
CL-42587,2/7/2024,OID-374866,Free Replaced
CL-42588,2/7/2024,OID-374927,Free Replaced
CL-42589,2/7/2024,OID-374963,Free Replaced
CL-42591,8/8/2023,OID-387071,Warranty Void
CL-42592,1/2/2024,OID-387480,Paid Repaired
CL-42593,2/8/2024,OID-60315,Free Replaced
CL-42594,2/8/2024,OID-65669,Free Replaced
CL-42595,2/8/2024,OID-67895,Free Replaced
CL-42596,2/8/2024,OID-71036,Free Replaced
CL-42597,2/8/2024,OID-71633,Free Replaced
CL-42598,2/8/2024,OID-73474,Free Replaced
CL-42599,2/8/2024,OID-74108,Free Replaced
CL-42600,2/8/2024,OID-75066,Free Replaced
CL-42601,2/8/2024,OID-76290,Free Replaced
CL-42602,2/8/2024,OID-76744,Free Replaced
CL-42603,2/8/2024,OID-76909,Free Replaced
CL-42604,2/8/2024,OID-88617,Free Replaced
CL-42605,2/8/2024,OID-90317,Free Replaced
CL-42606,2/8/2024,OID-91205,Free Replaced
CL-42607,2/8/2024,OID-103154,Free Replaced
CL-42608,2/8/2024,OID-88407,Free Replaced
CL-42609,2/8/2024,OID-90416,Free Replaced
CL-42610,2/8/2024,OID-90854,Free Replaced
CL-42611,2/8/2024,OID-90998,Free Replaced
CL-42612,2/8/2024,OID-91932,Free Replaced
CL-42613,2/8/2024,OID-92716,Free Replaced
CL-42614,2/8/2024,OID-95317,Free Replaced
CL-42615,2/8/2024,OID-97316,Free Replaced
CL-42616,2/8/2024,OID-97992,Free Replaced
CL-42617,2/8/2024,OID-100345,Free Replaced
CL-42618,2/8/2024,OID-100953,Free Replaced
CL-42619,2/8/2024,OID-101255,Free Replaced
CL-42620,2/8/2024,OID-123272,Free Replaced
CL-42621,2/8/2024,OID-126704,Free Replaced
CL-42622,2/8/2024,OID-113521,Free Replaced
CL-42623,2/8/2024,OID-114469,Free Replaced
CL-42624,2/8/2024,OID-117690,Free Replaced
CL-42625,2/8/2024,OID-118001,Free Replaced
CL-42626,2/8/2024,OID-118932,Free Replaced
CL-42627,2/8/2024,OID-119079,Free Replaced
CL-42628,2/8/2024,OID-120877,Free Replaced
CL-42629,2/8/2024,OID-121850,Free Replaced
CL-42630,2/8/2024,OID-123192,Free Replaced
CL-42631,2/8/2024,OID-124433,Free Replaced
